invoiceId,invoiceAmount,invoicePaidAmount,invoiceBalance,invoiceDiscountRate,invoiceDiscountAmount,invoiceProfit,invoicePaidBy,invoicePaidStatus,invoiceDate
13843,428.45,428.45,0,5,22.55,36.33,Cash,Full Paid,11/12/2018 6:52
13844,110,0,110,0,0,24,Credit,Not Paid,11/12/2018 6:54
13845,670.7,670.7,0,5,35.3,56.7,Cash,Full Paid,11/12/2018 6:54
13846,340,340,0,0,0,45,Cash,Full Paid,11/12/2018 6:57
13847,315,315,0,0,12,33.22,Cash,Full Paid,11/12/2018 7:00
13848,178.13,178.13,0,5,9.38,15.125,Cash,Full Paid,11/12/2018 7:01
13849,2796.59,2796.59,0,3.5,101.43,285.8693,Cash,Full Paid,11/12/2018 7:03
13850,100,100,0,0,0,30.5,Cash,Full Paid,11/12/2018 7:08
13851,580,580,0,5,31.58,50.891,Cash,Full Paid,11/12/2018 7:09
13852,270,270,0,0,0,18.3,Cash,Full Paid,11/12/2018 7:10
13853,4000,4000,0,0,250,500,Cash,Full Paid,11/12/2018 7:11
13854,227.95,227.95,0,3,7.05,21.77,Cash,Full Paid,11/12/2018 7:13
13855,20.55,20.55,0,0,0,1.65,Cash,Full Paid,11/12/2018 7:14
13856,1178.67,1178.67,0,5,62.04,118.665,Cash,Full Paid,11/12/2018 7:17
13857,124.8,124.8,0,3,3.86,12.8602,Cash,Full Paid,11/12/2018 7:18
13858,30,30,0,0,0,9.45,Cash,Full Paid,11/12/2018 7:19
13859,40,40,0,0,11,-3.92,Cash,Full Paid,11/12/2018 7:20
13860,86.65,86.65,0,0,0,11.4,Cash,Full Paid,11/12/2018 7:30
13861,117.3,117.3,0,0,0,20.4,Cash,Full Paid,11/12/2018 7:31
13862,225.3,225.3,0,5,11.86,19.082,Cash,Full Paid,11/12/2018 7:32
13863,38.68,38.68,0,0,0,5.12,Cash,Full Paid,11/12/2018 7:33
13864,19.44,19.44,0,0,0,2.52,Cash,Full Paid,11/12/2018 7:34
13865,25,25,0,0,0,3.26,Cash,Full Paid,11/12/2018 7:35
13866,77.8,0,77.8,0,0,13.4,Credit,Not Paid,11/12/2018 7:36
13867,638.99,638.99,0,5,33.63,56.889,Cash,Full Paid,11/12/2018 7:38
13868,229.86,229.86,0,4,9.58,27.1824,Cash,Full Paid,11/12/2018 7:41
13869,140,0,140,0,5,15,Cash,Not Paid,11/21/2018 9:04
13870,2100,2100,0,3.5,85.01,149.87,Cash,Full Paid,11/12/2018 7:44
13871,230,230,0,0,5,23.82,Cash,Full Paid,11/12/2018 7:46
13872,310.37,310.37,0,4,12.93,30.928,Cash,Full Paid,11/12/2018 7:46
13873,200,200,0,0,4,23,Cash,Full Paid,11/12/2018 7:46
13874,209,209,0,5,11,17.6,Cash,Full Paid,11/12/2018 7:47
13875,70,70,0,0,0,7,Cash,Full Paid,11/12/2018 7:48
13876,430,430,0,0,0,68.78,Cash,Full Paid,11/12/2018 7:48
13877,60,60,0,0,0,16.1,Cash,Full Paid,11/12/2018 7:50
13878,100,100,0,5,7.51,6.695,Cash,Full Paid,11/12/2018 7:51
13879,210,210,0,0,4.9,21.7,Cash,Full Paid,11/12/2018 8:03
13880,20,20,0,0,0,2.6,Cash,Full Paid,11/12/2018 8:08
13881,456,456,0,5,24,38,Cash,Full Paid,11/12/2018 8:11
13882,1540.6,1540.6,0,5,81.08,126.376,Cash,Full Paid,11/12/2018 8:22
13883,342.95,342.95,0,5,18.05,29.39,Cash,Full Paid,11/12/2018 8:25
13884,500,500,0,5,30,39,Cash,Full Paid,11/12/2018 8:26
13885,100,100,0,0,4,9,Cash,Full Paid,11/12/2018 8:27
13886,66.76,66.76,0,0,0,8.72,Cash,Full Paid,11/12/2018 8:29
13887,2016,0,2016,0,0,284,Credit,Not Paid,11/12/2018 8:33
13888,460.75,460.75,0,5,24.25,41.25,Cash,Full Paid,11/12/2018 8:35
13889,220,220,0,0,0.4,31.97,Cash,Full Paid,11/12/2018 8:37
13890,250,250,0,0,4.8,28.8,Cash,Full Paid,11/12/2018 8:39
13891,200,200,0,0,1,25,Cash,Full Paid,11/12/2018 8:42
13892,130,130,0,0,9,9,Cash,Full Paid,11/12/2018 8:44
13893,540,540,0,0,20,70.5,Cash,Full Paid,11/12/2018 8:45
13894,250,250,0,0,10,26,Cash,Full Paid,11/12/2018 8:47
13895,620,620,0,0,1,56.28,Cash,Full Paid,11/12/2018 8:49
13896,5200,5200,0,0,345.5,366.4,Cash,Full Paid,11/12/2018 8:55
13897,180,180,0,0,7.5,18.4,Cash,Full Paid,11/12/2018 8:55
13898,134.83,134.83,0,3,4.17,13.83,Cash,Full Paid,11/12/2018 8:55
13899,180,180,0,0,0,45,Cash,Full Paid,11/12/2018 8:56
13900,322.34,322.34,0,5,16.97,28.835,Cash,Full Paid,11/12/2018 8:59
13901,1309.841,1309.841,0,5,68.939,109.831,Cash,Full Paid,11/12/2018 9:05
13902,360,360,0,0,10,45,Cash,Full Paid,11/12/2018 9:08
13903,1707.27,1707.27,0,5,89.86,145.1635,Cash,Full Paid,11/12/2018 9:09
13904,209,209,0,5,11,17.7,Cash,Full Paid,11/12/2018 9:16
13905,20,20,0,0,4,-1.42,Cash,Full Paid,11/12/2018 9:16
13906,199.18,199.18,0,4,8.3,18.6408,Cash,Full Paid,11/12/2018 9:21
13907,630,630,0,0,20,25.5,Cash,Full Paid,11/12/2018 9:22
13908,200,200,0,0,5,21,Cash,Full Paid,11/12/2018 9:24
13909,110,110,0,0,2.5,12.15,Cash,Full Paid,11/12/2018 9:25
13910,189.35,189.35,0,0,5,26.05,Cash,Full Paid,11/12/2018 9:29
13911,209,209,0,5,11,19.8,Cash,Full Paid,11/12/2018 9:30
13912,6,6,0,0,0,0.7,Cash,Full Paid,11/12/2018 9:31
13913,1200,1200,0,5,66.11,104.305,Cash,Full Paid,11/12/2018 9:36
13914,140,140,0,0,0,18,Cash,Full Paid,11/12/2018 9:37
13915,100,100,0,0,0,15,Cash,Full Paid,11/12/2018 9:38
13916,420,420,0,0,12,44,Cash,Full Paid,11/12/2018 9:39
13917,350,350,0,0,9.3,38.56,Cash,Full Paid,11/12/2018 9:41
13918,332.12,332.12,0,5,17.48,28.12,Cash,Full Paid,11/12/2018 9:44
13919,950,950,0,0,150,-14.9,Cash,Full Paid,11/12/2018 9:47
13920,220.85,220.85,0,5,11.62,18.7065,Cash,Full Paid,11/12/2018 9:48
13921,1460.53,0,1460.53,3.5,52.97,124.2275,Credit,Not Paid,11/12/2018 9:49
13922,310,310,0,5,18,24.65,Cash,Full Paid,11/12/2018 9:49
13923,665.78,0,665.78,5,35.04,57.629,Credit,Not Paid,11/12/2018 9:50
13924,26,26,0,0,0,4.2,Cash,Full Paid,11/12/2018 9:51
13925,2612.5,2612.5,0,5,137.5,247.5,Cash,Full Paid,11/12/2018 9:52
13926,20,20,0,0,0,5.95,Cash,Full Paid,11/12/2018 9:54
13927,130.15,130.15,0,5,6.85,24.53,Cash,Full Paid,11/12/2018 10:01
13928,250,250,0,0,0,29.64,Cash,Full Paid,11/12/2018 10:04
13929,479.67,479.67,0,3,14.84,49.625,Cash,Full Paid,11/12/2018 10:05
13930,2360,2360,0,0,100,80,Cash,Full Paid,11/12/2018 10:08
13931,240.46,240.46,0,3,7.44,20.463,Cash,Full Paid,11/12/2018 10:16
13932,597.95,597.95,0,3,18.49,62.2768,Cash,Full Paid,11/12/2018 10:21
13933,50,50,0,0,0,4.5,Cash,Full Paid,11/12/2018 10:28
13934,740,740,0,0,13.5,86.5,Cash,Full Paid,11/12/2018 10:38
13935,910.88,910.88,0,5,47.94,65.109,Cash,Full Paid,11/12/2018 10:44
13936,361,0,361,5,19,30.57,Credit,Not Paid,11/12/2018 10:57
13937,420.85,420.85,0,5,22.15,36.85,Cash,Full Paid,11/12/2018 10:53
13938,600,600,0,0,15,34.2,Cash,Full Paid,11/13/2018 8:59
13939,300,300,0,0,30,10.53,Cash,Full Paid,11/13/2018 9:00
13940,250,250,0,0,0,32.73,Cash,Full Paid,11/13/2018 9:04
13941,130,130,0,0,0,32.5,Cash,Full Paid,11/13/2018 9:16
13942,177,177,0,0,2.1,23.1,Cash,Full Paid,11/13/2018 9:56
13943,892.05,892.05,0,5,46.95,81.3,Cash,Full Paid,11/13/2018 10:10
13944,1368.37,1368.37,0,3.5,49.63,146,Cash,Full Paid,11/13/2018 10:11
13945,360,360,0,0,0,37.11,Cash,Full Paid,11/13/2018 10:34
13946,1000,1000,0,0,34.5,101.13,Cash,Full Paid,11/13/2018 10:40
13947,19.18,19.18,0,0,0,1.54,Cash,Full Paid,11/13/2018 10:40
13948,150,150,0,0,1.44,20.13,Cash,Full Paid,11/13/2018 10:42
13949,29.94,29.94,0,0,0,2.52,Cash,Full Paid,11/13/2018 10:51
13950,65,65,0,0,2.7,5.5,Cash,Full Paid,11/13/2018 10:59
13951,40,40,0,0,8,-1.01,Cash,Full Paid,11/13/2018 11:00
13952,830,830,0,0,10,43.1,Cash,Full Paid,11/13/2018 11:01
13953,10,10,0,0,1,1,Cash,Full Paid,11/13/2018 11:05
13954,150,150,0,0,5,17.42,Cash,Full Paid,11/13/2018 11:14
13955,220,220,0,0,5,28.75,Cash,Full Paid,11/13/2018 11:29
13956,390,390,0,3,16.1,40.597,Cash,Full Paid,11/13/2018 11:40
13957,334.16,334.16,0,5,17.59,33.6625,Cash,Full Paid,11/13/2018 11:48
13958,300,300,0,0,0,37.06,Cash,Full Paid,11/13/2018 11:49
13959,320,320,0,0,5.5,39.39,Cash,Full Paid,11/13/2018 12:05
13960,40,40,0,0,0,5.2,Cash,Full Paid,11/13/2018 12:05
13961,360,360,0,0,0,30,Cash,Full Paid,11/13/2018 12:06
13962,54,54,0,0,0,7.02,Cash,Full Paid,11/13/2018 12:12
13963,90,90,0,0,4,8.26,Cash,Full Paid,11/13/2018 12:18
13964,110,110,0,0,0,11,Cash,Full Paid,11/13/2018 12:29
13965,20,20,0,0,0,12.5,Cash,Full Paid,11/13/2018 12:37
13966,52.85,52.85,0,0,0,7.43,Cash,Full Paid,11/13/2018 12:56
13967,290,290,0,0,0,34.2,Cash,Full Paid,11/13/2018 1:16
13968,50,50,0,0,4,10.85,Cash,Full Paid,11/13/2018 1:24
13969,40,40,0,0,0,10,Cash,Full Paid,11/13/2018 4:14
13970,380,380,0,0,6.04,43.33,Cash,Full Paid,11/13/2018 4:14
13971,80,80,0,0,5,11,Cash,Full Paid,11/13/2018 4:24
13972,2701.4,0,2701.4,5,142.18,143.421,Credit,Not Paid,11/13/2018 4:43
13973,225.34,225.34,0,5,11.86,16.54,Cash,Full Paid,11/13/2018 4:56
13974,1640,1640,0,3.5,60,169.5,Cash,Full Paid,11/13/2018 4:58
13975,784.64,784.64,0,5,41.3,66.523,Cash,Full Paid,11/13/2018 5:19
13976,40,40,0,0,1.85,3.87,Cash,Full Paid,11/13/2018 5:27
13977,80,80,0,0,0,25.2,Cash,Full Paid,11/13/2018 5:39
13978,50,50,0,0,2.6,3.92,Cash,Full Paid,11/13/2018 5:43
13979,60,60,0,0,0,33,Cash,Full Paid,11/13/2018 5:43
13980,1200,1200,0,0,50,50,Cash,Full Paid,11/13/2018 5:44
13981,499.55,499.55,0,3.3,17.05,50.2222,Cash,Full Paid,11/13/2018 5:45
13982,220,220,0,0,10,28.34,Cash,Full Paid,11/13/2018 5:47
13983,159,0,159,0,0,21.6,Credit,Not Paid,11/13/2018 5:54
13984,320,320,0,0,11.44,47.02,Cash,Full Paid,11/13/2018 6:10
13985,940,940,0,5,51.91,77.495,Cash,Full Paid,11/13/2018 6:11
13986,480,480,0,0,20,150,Cash,Full Paid,11/13/2018 6:13
13987,140,140,0,0,0,18,Cash,Full Paid,11/13/2018 6:32
13988,50,50,0,0,0,5.75,Cash,Full Paid,11/13/2018 6:32
13989,150,150,0,5,8.2,12.4,Cash,Full Paid,11/13/2018 6:36
13990,280,280,0,0,5,32.2,Cash,Full Paid,11/13/2018 6:37
13991,30,30,0,0,0,3.9,Cash,Full Paid,11/13/2018 6:38
13992,10,10,0,0,0.8,0.6,Cash,Full Paid,11/13/2018 6:44
13993,210,210,0,0,2,32.28,Cash,Full Paid,11/13/2018 6:49
13994,300,300,0,5,17,24,Cash,Full Paid,11/13/2018 6:53
13995,270.75,270.75,0,5,14.25,28.75,Cash,Full Paid,11/13/2018 7:00
13996,1000,1000,0,0,60,85,Cash,Full Paid,11/13/2018 7:04
13997,20,20,0,0,0,11.7,Cash,Full Paid,11/13/2018 7:05
13998,50,50,0,0,0,5.36,Cash,Full Paid,11/13/2018 7:06
13999,568.32,568.32,0,4,23.68,53.32,Cash,Full Paid,11/13/2018 7:08
14000,210,210,0,0,6,23.8,Cash,Full Paid,11/13/2018 7:08
14001,199.5,199.5,0,5,10.5,16.8,Cash,Full Paid,11/13/2018 7:12
14002,380,380,0,0,7.1,47.38,Cash,Full Paid,11/13/2018 7:12
14003,96,96,0,0,0,13.98,Cash,Full Paid,11/13/2018 7:13
14004,1050,1050,0,0,51.69,81.38,Cash,Full Paid,11/13/2018 7:15
14005,9.25,9.25,0,0,0,1.3,Cash,Full Paid,11/13/2018 7:18
14006,100,100,0,0,0,11,Cash,Full Paid,11/13/2018 7:19
14007,80,80,0,0,4.69,5.58,Cash,Full Paid,11/13/2018 7:22
14008,29,29,0,0,0,9.9,Cash,Full Paid,11/13/2018 7:23
14009,40,40,0,0,1.85,3.87,Cash,Full Paid,11/13/2018 7:25
14010,680,680,0,0,1.3,90.69,Cash,Full Paid,11/13/2018 7:28
14011,150,150,0,0,2.23,16.49,Cash,Full Paid,11/13/2018 7:29
14012,30,30,0,0,0,9.45,Cash,Full Paid,11/13/2018 7:31
14013,40,40,0,0,0,12.6,Cash,Full Paid,11/13/2018 7:32
14014,100,100,0,0,12,4,Cash,Full Paid,11/13/2018 7:34
14015,460,460,0,0,18.5,45.86,Cash,Full Paid,11/13/2018 7:36
14016,150,150,0,0,5,15,Cash,Full Paid,11/13/2018 7:39
14017,160,160,0,0,0,23.6,Cash,Full Paid,11/13/2018 7:41
14018,50,50,0,0,0.76,5.84,Cash,Full Paid,11/13/2018 7:43
14019,270,270,0,0,5,33,Cash,Full Paid,11/13/2018 7:44
14020,360,360,0,0,18,31.32,Cash,Full Paid,11/13/2018 7:53
14021,24,24,0,0,0,2.58,Cash,Full Paid,11/13/2018 7:54
14022,4192.54,4192.54,0,5,220.66,414.34,Cash,Full Paid,11/13/2018 7:54
14023,60,60,0,0,0,9.6,Cash,Full Paid,11/13/2018 8:03
14024,100,100,0,0,2.3,10.9,Cash,Full Paid,11/13/2018 8:11
14025,100,100,0,0,0,11,Cash,Full Paid,11/13/2018 8:13
14026,60,60,0,0,1.9,6.2,Cash,Full Paid,11/13/2018 8:14
14027,580.2,580.2,0,4.4,26.7,52.8564,Cash,Full Paid,11/13/2018 8:15
14028,115,115,0,0,2,13.7,Cash,Full Paid,11/13/2018 8:17
14029,197.5,197.5,0,0,0,28.2,Cash,Full Paid,11/13/2018 8:23
14030,280,280,0,0,8.1,18.55,Cash,Full Paid,11/13/2018 8:24
14031,378.67,378.67,0,5,19.93,32.07,Cash,Full Paid,11/13/2018 8:28
14032,220.59,220.59,0,5,11.61,18.59,Cash,Full Paid,11/13/2018 8:29
14033,18.5,18.5,0,0,0,5,Cash,Full Paid,11/13/2018 8:29
14034,80,80,0,0,19.32,-5.92,Cash,Full Paid,11/13/2018 8:29
14035,200,200,0,0,20,10.4,Cash,Full Paid,11/13/2018 8:30
14036,170,170,0,0,4,20,Cash,Full Paid,11/13/2018 8:36
14037,55,55,0,0,1.68,7.38,Cash,Full Paid,11/13/2018 8:37
14038,573.14,573.14,0,5,30.17,46.635,Cash,Full Paid,11/13/2018 8:40
14039,139.89,139.89,0,5,7.36,12.3775,Cash,Full Paid,11/13/2018 8:41
14040,370,370,0,5,20,30.7,Cash,Full Paid,11/13/2018 8:42
14041,81,0,81,0,0,27.8,Credit,Not Paid,11/13/2018 8:45
14042,269.66,269.66,0,3,8.34,27.96,Cash,Full Paid,11/13/2018 8:46
14043,65,65,0,0,0.8,7.77,Cash,Full Paid,11/13/2018 8:48
14044,20.4,20.4,0,0,0,4.76,Cash,Full Paid,11/13/2018 8:48
14045,320,320,0,0,8,34.65,Cash,Full Paid,11/13/2018 8:49
14046,50,50,0,0,0,6.53,Cash,Full Paid,11/13/2018 8:50
14047,300,300,0,0,1.88,39.76,Cash,Full Paid,11/13/2018 8:51
14048,170,170,0,0,0,18.2,Cash,Full Paid,11/13/2018 8:51
14049,1194.511,1194.511,0,5,62.869,103.751,Cash,Full Paid,11/13/2018 8:59
14050,550.08,550.08,0,4,22.92,56.08,Cash,Full Paid,11/13/2018 9:00
14051,150,150,0,0,2.2,17.2,Cash,Full Paid,11/13/2018 9:01
14052,943.1,0,943.1,0,40,57.2,Credit,Not Paid,11/13/2018 9:02
14053,211.09,211.09,0,5,11.11,17.39,Cash,Full Paid,11/13/2018 9:03
14054,145.24,145.24,0,2,2.96,17.476,Cash,Full Paid,11/13/2018 9:04
14055,379.05,379.05,0,5,19.95,33.95,Cash,Full Paid,11/13/2018 9:04
14056,379.76,379.76,0,3,11.75,39.365,Cash,Full Paid,11/13/2018 9:05
14057,100,100,0,5,10,6.06,Cash,Full Paid,11/13/2018 9:09
14058,130,130,0,0,5,14,Cash,Full Paid,11/13/2018 9:11
14059,100,100,0,0,4,9.6,Cash,Full Paid,11/13/2018 9:11
14060,140,140,0,0,0,18.2,Cash,Full Paid,11/13/2018 9:14
14061,207.01,207.01,0,5,10.9,18.805,Cash,Full Paid,11/13/2018 9:16
14062,100,100,0,0,0,9,Cash,Full Paid,11/13/2018 9:16
14063,100,100,0,5,6.2,7.66,Cash,Full Paid,11/13/2018 9:20
14064,375,375,0,0,20,0.55,Cash,Full Paid,11/13/2018 9:21
14065,160,160,0,0,1.1,22,Cash,Full Paid,11/13/2018 9:23
14066,318.63,318.63,0,5,16.77,29.23,Cash,Full Paid,11/13/2018 9:24
14067,892.74,0,892.74,0,0,107.75,Credit,Not Paid,11/13/2018 9:30
14068,209.3,209.3,0,0,0,27.37,Cash,Full Paid,11/13/2018 9:30
14069,280,280,0,0,7.5,30,Cash,Full Paid,11/13/2018 9:37
14070,470,470,0,5,28.6,39.4,Cash,Full Paid,11/13/2018 9:37
14071,30,30,0,0,2,2,Cash,Full Paid,11/13/2018 9:39
14072,100,100,0,0,0,13.04,Cash,Full Paid,11/13/2018 9:40
14073,128.63,128.63,0,5,6.77,10.83,Cash,Full Paid,11/13/2018 9:42
14074,120,120,0,0,0,15.68,Cash,Full Paid,11/13/2018 9:43
14075,49.35,49.35,0,0,0,6.51,Cash,Full Paid,11/13/2018 9:45
14076,110,110,0,0,0.8,14.7,Cash,Full Paid,11/13/2018 9:52
14077,300,300,0,0,25,26,Cash,Full Paid,11/13/2018 9:56
14078,240,240,0,0,10,24.3,Cash,Full Paid,11/13/2018 9:58
14079,350,350,0,0,20,20.69,Cash,Full Paid,11/13/2018 9:59
14080,50,50,0,0,0,6,Cash,Full Paid,11/13/2018 10:00
14081,104.5,104.5,0,5,5.5,8.5,Cash,Full Paid,11/13/2018 10:01
14082,470.45,470.45,0,3,14.55,51.75,Cash,Full Paid,11/13/2018 10:01
14083,100,100,0,0,4,9.6,Cash,Full Paid,11/13/2018 10:09
14084,440.55,440.55,0,1,4.45,56.65,Cash,Full Paid,11/13/2018 10:16
14085,350,350,0,0,4.7,56.84,Cash,Full Paid,11/13/2018 10:24
14086,170,170,0,0,0,18.2,Cash,Full Paid,11/13/2018 10:27
14087,540,540,0,0,11.9,64.5,Cash,Full Paid,11/13/2018 10:35
14088,460.54,460.54,0,3,14.24,50.2966,Cash,Full Paid,11/13/2018 10:41
14089,860.49,860.49,0,3,26.61,94.437,Cash,Full Paid,11/13/2018 10:42
14090,50.84,50.84,0,5,2.68,4.284,Cash,Full Paid,11/13/2018 10:43
14091,75,75,0,0,0,10.34,Cash,Full Paid,11/13/2018 10:43
14092,1451.32,1451.32,-0.68,5,76.39,129.61,Cash,Full Paid,12/12/2018 9:46
14093,92.75,92.75,0,0,0,12.1,Cash,Full Paid,11/13/2018 10:51
14094,980.5,0,980.5,0,65,68.5,Credit,Not Paid,11/13/2018 10:52
14095,366.7,366.7,-0.3,5,19.3,18.7,Cash,Full Paid,12/12/2018 9:44
14096,1750,1750,0,0,170,8.5,Cash,Full Paid,11/13/2018 11:30
14097,122.78,122.78,0,5,6.46,10.178,Cash,Full Paid,11/14/2018 9:09
14098,310,310,0,0,10.4,32.3,Cash,Full Paid,11/14/2018 9:14
14099,180,180,0,0,10,14.6,Cash,Full Paid,11/14/2018 9:15
14100,75,75,0,0,0,10.5,Cash,Full Paid,11/14/2018 9:33
14101,180,180,0,0,0,45,Cash,Full Paid,11/14/2018 9:38
14102,310,310,0,0,6.8,34.52,Cash,Full Paid,11/14/2018 9:42
14103,76.19,0,76.19,0,0,11.01,Credit,Not Paid,11/14/2018 9:42
14104,25,0,25,0,0.76,3.44,Credit,Not Paid,11/14/2018 10:08
14105,120,120,0,0,3,8.98,Cash,Full Paid,11/14/2018 10:19
14106,50,50,0,0,0,5.36,Cash,Full Paid,11/14/2018 10:38
14107,576.65,576.65,0,5,30.35,53.53,Cash,Full Paid,11/16/2018 7:54
14108,647.43,647.43,0,5,34.08,53.725,Cash,Full Paid,11/14/2018 10:50
14109,371.32,371.32,0,5,19.54,30.077,Cash,Full Paid,11/14/2018 10:56
14110,50,50,0,0,1,8.6,Cash,Full Paid,11/14/2018 10:57
14111,900,900,0,0,45,55.05,Cash,Full Paid,11/14/2018 11:22
14112,14,0,14,0,0,1.94,Credit,Not Paid,11/14/2018 11:26
14113,143.6,143.6,0,0,0,17.76,Cash,Full Paid,11/14/2018 11:31
14114,95,95,0,0,0,11.07,Cash,Full Paid,11/14/2018 11:32
14115,177.56,177.56,0,5,9.35,16.755,Cash,Full Paid,11/14/2018 11:35
14116,415,0,415,0,15,40.76,Credit,Not Paid,11/14/2018 11:47
14117,90,90,0,0,0,9,Cash,Full Paid,11/14/2018 11:50
14118,120,120,0,0,0,30,Cash,Full Paid,11/14/2018 11:53
14119,170,170,0,0,5,20,Cash,Full Paid,11/14/2018 12:25
14120,17.44,17.44,0,0,0,2.39,Cash,Full Paid,11/14/2018 12:26
14121,80,80,0,0,3,7.4,Cash,Full Paid,11/14/2018 12:28
14122,150,150,0,0,2,19,Cash,Full Paid,11/14/2018 12:32
14123,100,100,0,0,9.2,6.1,Cash,Full Paid,11/14/2018 12:34
14124,259,259,0,0,0,31.45,Cash,Full Paid,11/14/2018 1:05
14125,60,60,0,0,0,5.45,Cash,Full Paid,11/14/2018 1:07
14126,200,200,0,0,2.5,31.13,Cash,Full Paid,11/14/2018 1:08
14127,220,220,0,0,5,24.77,Cash,Full Paid,11/14/2018 1:11
14128,180,180,0,0,0,45,Cash,Full Paid,11/14/2018 4:11
14129,230,230,0,0,9,16,Cash,Full Paid,11/14/2018 4:17
14130,750.59,750.59,0,3,23.21,77.106,Cash,Full Paid,11/14/2018 4:36
14131,20,20,0,0,0.55,1.1,Cash,Full Paid,11/14/2018 4:37
14132,30,30,0,0,2,2.28,Cash,Full Paid,11/14/2018 4:40
14133,60,60,0,0,5.8,2.77,Cash,Full Paid,11/14/2018 4:43
14134,30,30,0,0,1.5,2.61,Cash,Full Paid,11/14/2018 4:43
14135,120,120,0,0,5,20,Cash,Full Paid,11/14/2018 4:45
14136,90,90,0,0,4,9,Cash,Full Paid,11/14/2018 4:46
14137,150,150,0,0,0,20,Cash,Full Paid,11/14/2018 4:49
14138,680,680,0,0,19,77.33,Cash,Full Paid,11/14/2018 4:49
14139,2020,2020,0,0,25,118.5,Cash,Full Paid,11/14/2018 4:52
14140,260,260,0,0,10,87.5,Cash,Full Paid,11/14/2018 5:03
14141,300.11,300.11,0,5,15.8,26.405,Cash,Full Paid,11/14/2018 5:08
14142,1516.49,1516.49,0,5,79.82,128.385,Cash,Full Paid,11/14/2018 5:18
14143,30,30,0,0,0,4,Cash,Full Paid,11/14/2018 5:19
14144,75,75,0,0,2,10.82,Cash,Full Paid,11/14/2018 5:22
14145,3080,3080,0,0,115,622.4,Cash,Full Paid,11/14/2018 5:34
14146,340,340,0,0,1,43,Cash,Full Paid,11/14/2018 5:35
14147,70,70,0,0,3.5,5.5,Cash,Full Paid,11/14/2018 5:46
14148,490.04,490.04,0,3,15.16,55.534,Cash,Full Paid,11/14/2018 5:53
14149,265,265,0,0,0,45,Cash,Full Paid,11/14/2018 5:54
14150,920,920,0,3,30,101,Cash,Full Paid,11/14/2018 5:57
14151,1520,1520,0,3.5,58,89.63,Cash,Full Paid,11/14/2018 5:58
14152,1100,1100,0,0,35,144.76,Cash,Full Paid,11/14/2018 5:58
14153,100,100,0,0,0,13,Cash,Full Paid,11/14/2018 6:05
14154,220,220,0,0,7.5,22.7,Cash,Full Paid,11/14/2018 6:08
14155,90,90,0,0,4.48,7.9,Cash,Full Paid,11/14/2018 6:11
14156,620,620,0,3,20.51,64.915,Cash,Full Paid,11/14/2018 6:13
14157,48.3,48.3,0,0,0,6.3,Cash,Full Paid,11/14/2018 6:15
14158,39.4,39.4,0,0,0,5.1,Cash,Full Paid,11/14/2018 6:17
14159,198.87,198.87,0,5,10.47,16.893,Cash,Full Paid,11/14/2018 6:22
14160,370.66,370.66,0,4,15.44,34.956,Cash,Full Paid,11/14/2018 6:24
14161,740,740,0,0,15.1,86.1,Cash,Full Paid,11/14/2018 6:25
14162,1180,1180,0,0,36.8,142.71,Cash,Full Paid,11/14/2018 6:25
14163,75,75,0,0,2.32,7.84,Cash,Full Paid,11/14/2018 6:28
14164,570,570,0,3,18.8,56.796,Cash,Full Paid,11/14/2018 6:29
14165,30,30,0,0,0,4.25,Cash,Full Paid,11/14/2018 6:33
14166,1043.48,1043.48,0,5,54.92,88.93,Cash,Full Paid,11/14/2018 6:38
14167,99.75,99.75,0,0,0,13.65,Cash,Full Paid,11/14/2018 6:39
14168,1250,1250,0,0,51.14,82.13,Cash,Full Paid,11/14/2018 6:46
14169,2379.89,2379.89,0,5,125.26,202.1025,Cash,Full Paid,11/14/2018 6:47
14170,520,520,0,0,18,51.85,Cash,Full Paid,11/14/2018 6:48
14171,340,340,0,0,12,34,Cash,Full Paid,11/14/2018 6:49
14172,360,360,0,0,10,46.7,Cash,Full Paid,11/14/2018 6:50
14173,434.96,434.96,0,5,22.89,35.3975,Cash,Full Paid,11/14/2018 6:56
14174,270,270,0,0,8.05,33.9,Cash,Full Paid,11/14/2018 6:57
14175,340,340,0,0,6.5,38.72,Cash,Full Paid,11/14/2018 7:00
14176,264.01,264.01,0,5,13.9,44.405,Cash,Full Paid,11/14/2018 7:01
14177,1740,1740,0,0,59.6,153.18,Cash,Full Paid,11/14/2018 7:03
14178,1091.25,1091.25,0,3,33.75,123.6,Cash,Full Paid,11/14/2018 7:06
14179,380.95,380.95,0,5,20.05,31.68,Cash,Full Paid,11/14/2018 7:11
14180,300,300,0,0,17.2,34.6,Cash,Full Paid,11/14/2018 7:12
14181,46.8,46.8,0,0,0,6.2,Cash,Full Paid,11/14/2018 7:19
14182,550,550,0,0,15.34,57.4,Cash,Full Paid,11/14/2018 7:24
14183,180,180,0,0,2.25,20.91,Cash,Full Paid,11/14/2018 7:24
14184,20.55,20.55,0,0,0,1.65,Cash,Full Paid,11/14/2018 7:25
14185,1105.8,1105.8,0,3,34.2,78.75,Cash,Full Paid,11/14/2018 7:28
14186,150,150,0,0,0,21,Cash,Full Paid,11/14/2018 7:28
14187,240,240,0,0,8.5,24.3,Cash,Full Paid,11/14/2018 7:33
14188,419.04,419.04,0,3,12.96,43.04,Cash,Full Paid,11/14/2018 7:34
